"3ca7c998-ced7-4b24-af47-d9d24fed1534"	"ku"	"109997"	"walnut, 0.13 mi s, 3.0 mi w"	37.59882	-95.13155	"united states"	"kansas"	"neosho"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"3caba0bb-b16d-442d-87d0-d9bede235020"	"ku"	"91045"	"stockton, 3 mi s, 2 mi w"	39.39321	-99.31215	"united states"	"kansas"	"rooks"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"3e48272c-ae37-4aee-b6d6-5a0c15bb0a27"	"uconn"	"conn00045422"	"100 yards south of laurel road, mount hope river"	41.79666	-72.17111	"united states"	"connecticut"	"tolland county"	"mansfield"	5000	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
"3e76894b-bc36-47a4-8603-224e79bc484d"	"ku"	"91029"	"porterville, 0.25 mi s"	37.71448	-95.06886	"united states"	"kansas"	"bourbon"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"3f154d0b-1ad0-468c-a269-b2c6e946d168"	"ku"	"90970"	"hoyt 2.5mi e"	39.24995	-95.65942	"united states"	"kansas"	"jackson"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"3f7739be-25f1-4133-bb0f-09bbacd260cd"	"uconn"	"conn00090095"	"berlin"	41.62138	-72.74555	"united states"	"connecticut"	"hartford county"	"berlin"	5000	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
"404d1781-0f7b-4d18-a650-4b3bcc8c274e"	"ku"	"315039"	"buckeye, 2 mi n"	42.45051	-93.383177	"united states"	"iowa"	"hardin"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"408daa94-cf56-4092-8260-d60e3e2672cb"	"uconn"	"conn00051520"	"hockanum river hiking trail, kohl's section"	41.81333	-72.51388	"united states"	"connecticut"	"hartford county"	"manchester"	5000	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
"41d099c8-2566-4eaa-b295-d83637d3ac5d"	"ku"	"91012"	"neodesha"	37.41833	-95.68	"united states"	"kansas"	"wilson"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"4220d158-b368-4a08-8a7f-fa3d99d04333"	"uconn"	"conn00045414"	"cedar swamp"	41.83333	-72.27888	"united states"	"connecticut"	"tolland county"	"mansfield"	20000	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
