id	h_species	h_genus	h_family	i_species	i_genus	i_tribe	i_family	i_family_id	i_tribe_id	i_genus_id	i_species_id	h_family_id	h_genus_id	h_species_id	coll_total_i	coll_number_same_h	coll_percent	h_n_specimens	i_j_h_col_event	i_j_same_col	h_voucher	rel_confidence
3289	tridentata	Artemisia	Asteraceae	obliquus	Chlamydatus	Phylini	Miridae	6296	6292	5807	93	98	418	948	207	4	1.93	1	0	0	0	LOW
3290	tridentata	Artemisia	Asteraceae	ovatus	Atractotomus	Phylini	Miridae	6296	6292	5750	2939	98	418	948	51	1	1.96	1	0	0	0	LOW
3291	menziesii	Pseudotsuga	Pinaceae	rubrotinctus	Pinalitus	Mirini	Miridae	6296	8151	37457	73345	62	568	831	32	13	40.63	44	0	0	0	HIGH
3292	gambelii	Quercus	Fagaceae	cercocarpi	Phytocoris	Mirini	Miridae	6296	8151	36447	55235	68	571	754	16	1	6.25	1	0	0	0	LOW
3293	nauseosus	Chrysanthemoides	Asteraceae	atriflavus	Lygus	Mirini	Miridae	6296	8151	8152	37479	98	1570	9299	157	1	0.64	2	0	0	0	LOW
3294	nauseosus	Chrysothamnus	Asteraceae	brevis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37485	98	451	847	849	9	1.06	13	0	0	0	LOW
3295	cinereus	Leymus	Poaceae	pacifica	Irbisia	Mirini	Miridae	6296	8151	36462	37475	352	6540	2015	416	13	3.13	27	0	0	0	MEDIUM
3296	gambelii	Quercus	Fagaceae	vicarius	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4629	68	571	754	76	1	1.32	1	0	0	0	LOW
3297	gambelii	Quercus	Fagaceae	inops	Phytocoris	Mirini	Miridae	6296	8151	36447	37504	68	571	754	113	5	4.42	8	0	0	0	MEDIUM
3298	gambelii	Quercus	Fagaceae	ute	Lopidea	Orthotylini	Miridae	6296	6291	6002	1546	68	571	754	64	2	3.13	3	0	0	0	LOW
3299	concolor	Abies	Pinaceae	rostratus	Pinalitus	Mirini	Miridae	6296	8151	37457	41130	62	394	704	9	1	11.11	1	0	0	0	LOW
3300	concolor	Abies	Pinaceae	piceicola	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37489	62	394	704	78	2	2.56	3	0	0	0	LOW
3301	concolor	Abies	Pinaceae	picipes	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	76257	62	394	704	18	3	16.67	6	0	0	0	MEDIUM
3302	filifolia	Artemisia	Asteraceae	picta	Lopidea	Orthotylini	Miridae	6296	6291	6002	1510	98	418	744	110	1	0.91	8	0	0	0	LOW
3303	americana	Vicia	Fabaceae	longipennis	Plagiognathus	Phylini	Miridae	6296	6292	6132	340	211	621	8577	162	1	0.62	2	0	0	0	LOW
3304	cana	Artemisia	Asteraceae	brunneus	Plagiognathus	Phylini	Miridae	6296	6292	6132	342	98	418	683	331	1	0.30	2	0	0	0	LOW
3305	cana	Artemisia	Asteraceae	robustus	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2571	98	418	683	264	1	0.38	11	0	0	0	LOW
3306	frigida	Artemisia	Asteraceae	robustus	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2571	98	418	751	264	1	0.38	1	0	0	0	LOW
3307	bloomeri	Ericameria	Asteraceae	hirtus	Labops	Halticini	Miridae	6296	6288	5974	1373	98	1622	4935	376	1	0.27	1	0	0	0	LOW
3308	canadensis	Shepherdia	Elaeagnaceae	viridipennis	Paraproba	Orthotylini	Miridae	6296	6291	6105	2195	197	590	8607	4	1	25.00	2	0	0	0	LOW
3309	tremuloides	Populus	Salicaceae	sallei	Paraproba	Orthotylini	Miridae	6296	6291	6105	67949	382	563	945	5	1	20.00	1	0	0	0	LOW
3310	gambelii	Quercus	Fagaceae	associatus	Chlamydatus	Phylini	Miridae	6296	6292	5807	84	68	571	754	947	1	0.11	1	0	0	0	LOW
3311	gambelii	Quercus	Fagaceae	cercocarpicola	Oligotylus	Phylini	Miridae	6296	6292	6073	389	68	571	754	84	1	1.19	2	0	0	0	LOW
3312	ponderosa	Pinus	Pinaceae	obscurus	Plagiognathus	Phylini	Miridae	6296	6292	6132	349	62	554	879	325	1	0.31	1	0	0	0	LOW
3313	ponderosa	Pinus	Pinaceae	longisetosus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4570	62	554	879	5	2	40.00	1	0	0	0	LOW
3314	gambelii	Quercus	Fagaceae	piceicola	Psallovius	Phylini	Miridae	6296	6292	6153	4788	68	571	754	306	1	0.33	1	0	0	0	LOW
3315	gambelii	Quercus	Fagaceae	cercocarpi	Atractotomus	Phylini	Miridae	6296	6292	5750	2909	68	571	754	20	1	5.00	2	0	0	0	LOW
3316	ponderosa	Pinus	Pinaceae	yollabollae	Phytocoris	Mirini	Miridae	6296	8151	36447	76270	62	554	879	29	1	3.45	1	0	0	0	LOW
3317	gambelii	Quercus	Fagaceae	denticulatus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	741	68	571	754	21	3	14.29	13	0	0	0	LOW
3318	viscosissimum	Geranium	Geraniaceae	shoshonea	Plagiognathus	Phylini	Miridae	6296	6292	6132	364	221	488	964	155	6	3.87	2	0	0	0	MEDIUM
3319	viscosissimum	Geranium	Geraniaceae	brunneus	Plagiognathus	Phylini	Miridae	6296	6292	6132	342	221	488	964	331	1	0.30	1	0	0	0	LOW
3320	ponderosa	Pinus	Pinaceae	dislocatus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4542	62	554	879	15	12	80.00	35	0	0	0	HIGH
3321	hastata	Phacelia	Boraginaceae	vestitus	Orthotylus	Orthotylini	Miridae	6296	6291	6088	70015	113	548	768	74	3	4.05	10	0	0	0	LOW
3322	viscosissimum	Geranium	Geraniaceae	chloris	Ilnacora	Orthotylini	Miridae	6296	6291	5942	1279	221	488	964	94	1	1.06	1	0	0	0	LOW
3323	viscosissimum	Geranium	Geraniaceae	brevis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37485	221	488	964	849	2	0.24	1	0	0	0	LOW
3324	menziesii	Pseudotsuga	Pinaceae	yollabollae	Phytocoris	Mirini	Miridae	6296	8151	36447	76270	62	568	831	29	6	20.69	5	0	0	0	HIGH
3325	viscosissimum	Geranium	Geraniaceae	fulgidus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37486	221	488	964	138	1	0.72	1	0	0	0	LOW
3326	viscosissimum	Geranium	Geraniaceae	incertus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	59955	221	488	964	166	1	0.60	4	0	0	0	LOW
3327	oreophilus	Symphoricarpos	Caprifoliaceae	obliquus	Orectoderus	Pronotocrepini	Miridae	6296	6306	6325	6333	136	601	863	319	3	0.94	5	0	0	0	LOW
3328	tridentata	Artemisia	Asteraceae	vestitus	Orthotylus	Orthotylini	Miridae	6296	6291	6088	70015	98	418	948	74	1	1.35	11	0	0	0	LOW
3329	ludoviciana	Artemisia	Asteraceae	decolor	Europiella	Phylini	Miridae	6296	6292	5876	34	98	418	815	732	3	0.41	1	0	0	0	LOW
3330	villosa	Chrysopsis	Asteraceae	cognatus	Polymerus	Mirini	Miridae	6296	8151	41124	68009	98	3554	9746	8	1	12.50	1	0	0	0	LOW
3331	triloba	Rhus	Anacardiaceae	confraternus	Prepops	Resthenini	Miridae	6296	73889	67511	67886	85	577	950	10	1	10.00	9	0	0	0	LOW
3332	oreophilus	Symphoricarpos	Caprifoliaceae	inops	Phytocoris	Mirini	Miridae	6296	8151	36447	37504	136	601	863	113	2	1.77	3	0	0	0	LOW
3333	scopulorum	Juniperus	Cupressaceae	manitou	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	60134	63	511	8739	33	1	3.03	2	0	0	0	LOW
3334	villosa	Chrysopsis	Asteraceae	vittifrons	Ilnacora	Orthotylini	Miridae	6296	6291	5942	1299	98	3554	9746	53	1	1.89	4	0	0	0	LOW
3335	interior	Salix	Salicaceae	obscurus	Plagiognathus	Phylini	Miridae	6296	6292	6132	349	382	583	786	325	1	0.31	1	0	0	0	LOW
3336	interior	Salix	Salicaceae	atricolor	Atractotomus	Phylini	Miridae	6296	6292	5750	2901	382	583	786	124	1	0.81	9	0	0	0	LOW
3337	interior	Salix	Salicaceae	rubecula	Lygidea	Mirini	Miridae	6296	8151	52789	52802	382	583	786	18	1	5.56	4	0	0	0	LOW
3338	contorta	Pinus	Pinaceae	hopi	Phytocoris	Mirini	Miridae	6296	8151	36447	67519	62	554	707	46	1	2.17	1	0	0	0	LOW
3339	ponderosa	Pinus	Pinaceae	bakeri	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37484	62	554	879	141	4	2.84	14	0	0	0	MEDIUM
3340	cereum	Ribes	Grossulariaceae	ribesi	Parthenicus	Orthotylini	Miridae	6296	6291	6112	2255	227	578	696	12	1	8.33	8	0	0	0	LOW
3341	edulis	Pinus	Pinaceae	comulus	Phytocoris	Mirini	Miridae	6296	8151	36447	67898	62	554	735	14	2	14.29	3	0	0	0	LOW
3342	ponderosa	Pinus	Pinaceae	incertus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	59955	62	554	879	166	3	1.81	1	0	0	0	LOW
3343	album	Chenopodium	Amaranthaceae	associatus	Chlamydatus	Phylini	Miridae	6296	6292	5807	84	83	449	638	947	1	0.11	1	0	0	0	LOW
3344	canadensis	Shepherdia	Elaeagnaceae	debilis	Diaphnidia	Orthotylini	Miridae	6296	6291	5848	914	197	590	8607	18	2	11.11	2	0	0	0	LOW
3345	menziesii	Pseudotsuga	Pinaceae	piceicola	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	926	62	568	831	160	2	1.25	3	0	0	0	LOW
3346	canadensis	Shepherdia	Elaeagnaceae	dimorphicus	Plagiognathus	Phylini	Miridae	6296	6292	6132	513	197	590	8607	17	6	35.29	6	0	0	0	HIGH
3347	communis	Juniperus	Cupressaceae	schaffneri	Bolteria	Mirini	Miridae	6296	8151	37470	52548	63	511	1219	9	1	11.11	12	0	0	0	LOW
3348	ponderosa	Pinus	Pinaceae	flaviclavus	Psallovius	Phylini	Miridae	6296	6292	6153	4786	62	554	879	8	2	25.00	4	0	0	0	LOW
3349	negundo	Acer	Sapindaceae	elisus	Lygus	Mirini	Miridae	6296	8151	8152	40247	385	398	848	1557	1	0.06	1	0	0	0	LOW
3350	engelmannii	Picea	Pinaceae	suffuscipennis	Plagiognathus	Phylini	Miridae	6296	6292	6132	368	62	553	4917	128	3	2.34	1	0	0	0	LOW
3351	montanus	Cercocarpus	Rosaceae	cyaneus	Teleorhinus	Pronotocrepini	Miridae	6296	6306	6309	6310	376	448	842	187	2	1.07	9	0	0	0	LOW
3352	montanus	Cercocarpus	Rosaceae	flaviclavus	Psallovius	Phylini	Miridae	6296	6292	6153	4786	376	448	842	8	1	12.50	1	0	0	0	LOW
3353	montanus	Cercocarpus	Rosaceae	cercocarpi	Atractotomus	Phylini	Miridae	6296	6292	5750	2909	376	448	842	20	4	20.00	33	0	0	0	MEDIUM
3354	montanus	Cercocarpus	Rosaceae	balli	Atractotomus	Phylini	Miridae	6296	6292	5750	2902	376	448	842	97	1	1.03	9	0	0	0	LOW
3355	montanus	Cercocarpus	Rosaceae	obliquus	Orectoderus	Pronotocrepini	Miridae	6296	6306	6325	6333	376	448	842	319	2	0.63	3	0	0	0	LOW
3356	montanus	Cercocarpus	Rosaceae	longirostris	Neurocolpus	Mirini	Miridae	6296	8151	66745	67518	376	448	842	21	1	4.76	11	0	0	0	LOW
3357	montanus	Cercocarpus	Rosaceae	inops	Phytocoris	Mirini	Miridae	6296	8151	36447	37504	376	448	842	113	4	3.54	16	0	0	0	MEDIUM
3358	montanus	Cercocarpus	Rosaceae	dumicola	Phytocoris	Mirini	Miridae	6296	8151	36447	37503	376	448	842	60	2	3.33	4	0	0	0	LOW
3359	montanus	Cercocarpus	Rosaceae	barberi	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70174	376	448	842	22	1	4.55	10	0	0	0	LOW
3360	montanus	Cercocarpus	Rosaceae	manitou	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	60134	376	448	842	33	1	3.03	2	0	0	0	LOW
3361	montanus	Cercocarpus	Rosaceae	rapidus	Adelphocoris	Mirini	Miridae	6296	8151	37480	41612	376	448	842	1131	1	0.09	1	0	0	0	LOW
3362	trilobata	Rhus	Anacardiaceae	dakota	Lopidea	Orthotylini	Miridae	6296	6291	6002	1437	85	577	4065	287	1	0.35	1	0	0	0	LOW
3363	pseudoacacia	Robinia	Fabaceae	nigridia	Lopidea	Orthotylini	Miridae	6296	6291	6002	1499	211	579	883	296	1	0.34	7	0	0	0	LOW
3364	frigida	Artemisia	Asteraceae	unipuncta	Europiella	Phylini	Miridae	6296	6292	5876	28	98	418	751	60	2	3.33	1	0	0	0	LOW
3365	edulis	Pinus	Pinaceae	simulatus	Phytocoris	Mirini	Miridae	6296	8151	36447	67928	62	554	735	11	3	27.27	19	0	2	0	MEDIUM
3366	edulis	Pinus	Pinaceae	davisi	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	67562	62	554	735	14	2	14.29	1	0	0	0	LOW
3367	edulis	Pinus	Pinaceae	fulvescens	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	59953	62	554	735	28	2	7.14	4	0	0	0	LOW
3368	ponderosa	Pinus	Pinaceae	spinosus	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	928	62	554	879	55	2	3.64	2	0	0	0	LOW
3369	ponderosa	Pinus	Pinaceae	barberi	Dichrooscytus	Mirini	Miridae	6296	8151	36459	75104	62	554	879	5	1	20.00	4	0	0	0	LOW
3370	gambelii	Quercus	Fagaceae	kiowa	Phytocoris	Mirini	Miridae	6296	8151	36447	67528	68	571	754	6	2	33.33	10	0	0	0	LOW
3371	gambelii	Quercus	Fagaceae	interspersus	Phytocoris	Mirini	Miridae	6296	8151	36447	70146	68	571	754	47	2	4.26	2	0	1	0	LOW
3372	gambelii	Quercus	Fagaceae	eurekae	Phytocoris	Mirini	Miridae	6296	8151	36447	37505	68	571	754	21	2	9.52	12	0	0	0	LOW
3373	gambelii	Quercus	Fagaceae	stellatus	Phytocoris	Mirini	Miridae	6296	8151	36447	67464	68	571	754	171	1	0.58	3	0	0	0	LOW
3374	montanus	Cercocarpus	Rosaceae	falcicula	Lopidea	Orthotylini	Miridae	6296	6291	6002	1448	376	448	842	11	1	9.09	8	0	0	0	LOW
3375	gambelii	Quercus	Fagaceae	provancheri	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	648	68	571	754	478	2	0.42	1	0	0	0	LOW
3376	diffusa	Dondia	Apiaceae	nuperus	Megalopsallus	Phylini	Miridae	6296	6292	6027	14	89	471	17471	48	1	2.08	1	0	0	0	LOW
3377	aristata	Pinus	Pinaceae	simulatus	Phytocoris	Mirini	Miridae	6296	8151	36447	67928	62	554	661	11	1	9.09	19	0	0	0	LOW
3378	aristata	Pinus	Pinaceae	davisi	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	67562	62	554	661	14	1	7.14	7	0	0	0	LOW
3379	aristata	Pinus	Pinaceae	fulvescens	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	59953	62	554	661	28	1	3.57	1	0	0	0	LOW
3380	ponderosa	Pinus	Pinaceae	heidemanni	Phytocoris	Mirini	Miridae	6296	8151	36447	67514	62	554	879	59	1	1.69	1	0	0	0	LOW
3381	gambelii	Quercus	Fagaceae	falcicula	Lopidea	Orthotylini	Miridae	6296	6291	6002	1448	68	571	754	11	1	9.09	1	0	0	0	LOW
3382	aristata	Pinus	Pinaceae	dimorphicus	Psallovius	Phylini	Miridae	6296	6292	6153	4785	62	554	661	56	2	3.57	2	0	0	0	LOW
3383	edulis	Pinus	Pinaceae	hopi	Phytocoris	Mirini	Miridae	6296	8151	36447	67519	62	554	735	46	1	2.17	2	0	0	0	LOW
3384	edulis	Pinus	Pinaceae	shoshoni	Phytocoris	Mirini	Miridae	6296	8151	36447	75942	62	554	735	6	6	100.00	8	0	0	0	HIGH
3385	ponderosa	Pinus	Pinaceae	geminatus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	760	62	554	879	18	1	5.56	1	0	0	0	LOW
3386	edulis	Pinus	Pinaceae	pinicola	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73462	62	554	735	27	14	51.85	27	0	0	0	HIGH
3387	montanus	Cercocarpus	Rosaceae	schwartzi	Oligotylus	Phylini	Miridae	6296	6292	6073	511	376	448	842	3	3	100.00	5	0	0	0	MEDIUM
3388	montanus	Cercocarpus	Rosaceae	cruralis	Tuxedo	Phylini	Miridae	6296	6292	6253	549	376	448	842	168	2	1.19	4	0	0	0	LOW
3389	trachycaulus	Elymus	Poaceae	americanus	Conostethus	Phylini	Miridae	6296	6292	5820	3374	352	4689	6474	44	1	2.27	8	0	0	0	LOW
3390	edulis	Pinus	Pinaceae	junipericola	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73461	62	554	735	29	3	10.34	10	0	0	0	LOW
3391	edulis	Pinus	Pinaceae	apicalis	Dichrooscytus	Mirini	Miridae	6296	8151	36459	75674	62	554	735	13	2	15.38	1	0	0	0	LOW
3392	vulgaris	Beta	Amaranthaceae	elisus	Lygus	Mirini	Miridae	6296	8151	8152	40247	83	5465	9732	1557	1	0.06	2	0	0	0	LOW
3393	engelmannii	Picea	Pinaceae	piceicola	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37489	62	553	4917	78	12	15.38	21	0	0	0	HIGH
3394	villosa	Chrysopsis	Asteraceae	tuckeri	Keltonia	Phylini	Miridae	6296	6292	5963	3869	98	3554	9746	61	1	1.64	22	0	0	0	LOW
3395	nauseosa	Ericameria	Asteraceae	hopi	Phytocoris	Mirini	Miridae	6296	8151	36447	67519	98	1622	4133	46	1	2.17	8	0	0	0	LOW
3396	nauseosa	Ericameria	Asteraceae	media	Lopidea	Orthotylini	Miridae	6296	6291	6002	1484	98	1622	4133	390	1	0.26	15	0	0	0	LOW
3397	nauseosus	Chrysothamnus	Asteraceae	media	Lopidea	Orthotylini	Miridae	6296	6291	6002	1484	98	451	847	390	1	0.26	5	0	0	0	LOW
3398	nauseosa	Chrysothamnus	Asteraceae	media	Lopidea	Orthotylini	Miridae	6296	6291	6002	1484	98	451	9040	390	1	0.26	1	0	0	0	LOW
3399	inermis	Bromus	Poaceae	hesperius	Labops	Halticini	Miridae	6296	6288	5974	1372	352	4318	2245	298	1	0.34	2	0	0	0	LOW
3400	nauseosus	Chrysothamnus	Asteraceae	laevis	Phytocoris	Mirini	Miridae	6296	8151	36447	67529	98	451	847	59	3	5.08	5	0	0	0	LOW
3401	stansburyana	Cowania	Rosaceae	purshiae	Oligotylus	Phylini	Miridae	6296	6292	6073	403	376	462	923	29	1	3.45	2	0	0	0	LOW
3402	porteri	Ligusticum	Apiaceae	stygicus	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2580	89	1395	1396	1026	1	0.10	2	0	0	0	LOW
3403	porteri	Ligusticum	Apiaceae	atritibialis	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2543	89	1395	1396	808	1	0.12	1	0	0	0	LOW
3404	canescens	Atriplex	Amaranthaceae	schwartzi	Megalopsallus	Phylini	Miridae	6296	6292	6027	10	83	424	686	35	2	5.71	1	0	0	0	LOW
3405	gambelii	Quercus	Fagaceae	fuscipunctatus	Bisulcopsallus	Phylini	Miridae	6296	6292	6469	6556	68	571	754	20	1	5.00	6	0	0	0	LOW
3406	edulis	Pinus	Pinaceae	flaviclavus	Psallovius	Phylini	Miridae	6296	6292	6153	4786	62	554	735	8	2	25.00	2	0	0	0	LOW
3407	engelmannii	Picea	Pinaceae	dimorphicus	Psallovius	Phylini	Miridae	6296	6292	6153	4785	62	553	4917	56	6	10.71	2	0	0	0	MEDIUM
3408	monosperma	Juniperus	Cupressaceae	coloradensis	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	918	63	511	1179	20	1	5.00	2	0	0	0	LOW
3409	tridentata	Artemisia	Asteraceae	pilosula	Europiella	Phylini	Miridae	6296	6292	5876	30	98	418	948	93	6	6.45	4	0	0	0	MEDIUM
3410	viridis	Alnus	Betulaceae	debilis	Diaphnidia	Orthotylini	Miridae	6296	6291	5848	914	109	405	8765	18	1	5.56	5	0	0	0	LOW
3411	aristata	Pinus	Pinaceae	fraterculus	Phytocoris	Mirini	Miridae	6296	8151	36447	67477	62	554	661	168	1	0.60	2	0	0	0	LOW
3412	aristata	Pinus	Pinaceae	tibialis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4620	62	554	661	256	1	0.39	1	0	0	0	LOW
3413	aristata	Pinus	Pinaceae	americanus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4503	62	554	661	239	2	0.84	2	0	0	0	LOW
3414	ludoviciana	Artemisia	Asteraceae	artemisiae	Europiella	Phylini	Miridae	6296	6292	5876	35	98	418	815	918	8	0.87	5	0	0	0	LOW
3415	nauseosus	Chrysothamnus	Asteraceae	atriflavus	Lygus	Mirini	Miridae	6296	8151	8152	37479	98	451	847	157	1	0.64	1	0	0	0	LOW
3416	tridentata	Artemisia	Asteraceae	hopi	Phytocoris	Mirini	Miridae	6296	8151	36447	67519	98	418	948	46	7	15.22	20	0	0	0	HIGH
3417	nauseosus	Chrysothamnus	Asteraceae	hopi	Phytocoris	Mirini	Miridae	6296	8151	36447	67519	98	451	847	46	1	2.17	1	0	0	0	LOW
3418	quinoa	Chenopodium	Amaranthaceae	coagulatus	Orthotylus	Orthotylini	Miridae	6296	6291	6088	1857	83	449	8249	359	2	0.56	6	0	0	0	LOW
3419	quinoa	Chenopodium	Amaranthaceae	elisus	Lygus	Mirini	Miridae	6296	8151	8152	40247	83	449	8249	1557	2	0.13	28	0	0	0	LOW
3420	quinoa	Chenopodium	Amaranthaceae	shulli	Lygus	Mirini	Miridae	6296	8151	8152	40245	83	449	8249	1406	2	0.14	1	0	0	0	LOW
3421	tridentata	Artemisia	Asteraceae	carvalhoi	Europiella	Phylini	Miridae	6296	6292	5876	24	98	418	948	19	10	52.63	4	0	0	0	HIGH
3422	tridentata	Artemisia	Asteraceae	brevicornis	Chlamydatus	Phylini	Miridae	6296	6292	5807	87	98	418	948	40	10	25.00	6	0	0	0	HIGH
3423	tridentata	Artemisia	Asteraceae	apache	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2539	98	418	948	131	1	0.76	1	0	0	0	LOW
3424	tridentata	Artemisia	Asteraceae	vicarius	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4629	98	418	948	76	3	3.95	17	0	0	0	LOW
3425	lanceolatum	Psoralidium	Fabaceae	elisus	Lygus	Mirini	Miridae	6296	8151	8152	40247	211	14791	17540	1557	1	0.06	5	0	0	0	LOW
3426	contorta	Pinus	Pinaceae	incertus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	59955	62	554	707	166	9	5.42	5	0	0	0	MEDIUM
3427	contorta	Pinus	Pinaceae	heidemanni	Phytocoris	Mirini	Miridae	6296	8151	36447	67514	62	554	707	59	6	10.17	12	0	0	0	MEDIUM
3428	flexilis	Pinus	Pinaceae	rolfsi	Pinophylus	Phylini	Miridae	6296	6292	6129	358	62	554	747	56	2	3.57	2	0	0	0	LOW
3429	flexilis	Pinus	Pinaceae	aethiops	Psallus	Phylini	Miridae	6296	6292	6154	378	62	554	747	218	1	0.46	2	0	0	0	LOW
3430	fruticosa	Potentilla	Rosaceae	cockerelli	Orectoderus	Pronotocrepini	Miridae	6296	6306	6325	32597	376	564	752	1	1	100.00	1	0	0	0	LOW
3431	filifolia	Artemisia	Asteraceae	croceipes	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2549	98	418	744	125	2	1.60	7	0	0	0	LOW
3432	filifolia	Artemisia	Asteraceae	confraterna	Lopidea	Orthotylini	Miridae	6296	6291	6002	1435	98	418	744	144	3	2.08	5	0	0	0	LOW
3433	filifolia	Artemisia	Asteraceae	consors	Europiella	Phylini	Miridae	6296	6292	5876	23	98	418	744	195	7	3.59	2	0	0	0	MEDIUM
3434	filifolia	Artemisia	Asteraceae	sublineatus	Phytocoris	Mirini	Miridae	6296	8151	36447	75898	98	418	744	17	2	11.76	4	0	0	0	LOW
3435	elliptica	Abronia	Nyctaginaceae	abroniae	Pseudopsallus	Orthotylini	Miridae	6296	6291	6165	2366	320	1198	1363	11	1	9.09	25	0	0	0	LOW
3436	elliptica	Abronia	Nyctaginaceae	abroniae	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5089	320	1198	1363	4	1	25.00	12	0	0	0	LOW
3437	filifolia	Artemisia	Asteraceae	abroniae	Pseudopsallus	Orthotylini	Miridae	6296	6291	6165	2366	98	418	744	11	1	9.09	1	0	0	0	LOW
3438	filifolia	Artemisia	Asteraceae	deletica	Taedia	Mirini	Miridae	6296	8151	67950	67958	98	418	744	13	2	15.38	4	0	0	0	LOW
3439	officinalis	Melilotus	Fabaceae	pictum	Hadronema	Orthotylini	Miridae	6296	6291	5912	1133	211	533	9404	201	2	1.00	1	0	0	0	LOW
3440	drummondii	Astragalus	Fabaceae	teton	Lopidea	Orthotylini	Miridae	6296	6291	6002	1539	211	423	9551	59	1	1.69	3	0	0	0	LOW
3441	villosa	Heterotheca	Asteraceae	forticornis	Rhinacloa	Phylini	Miridae	6296	6292	6176	5165	98	1468	9865	450	1	0.22	1	0	0	0	LOW
3442	trifidum	Thelesperma	Asteraceae	schwartzi	Coquillettia	Phylini	Miridae	6296	6292	6374	6414	98	10706	10707	137	1	0.73	1	0	0	0	LOW
3443	amygdaloides	Salix	Salicaceae	balli	Lopidea	Orthotylini	Miridae	6296	6291	6002	1415	382	583	647	30	1	3.33	2	0	0	0	LOW
3444	candida	Salix	Salicaceae	salicis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4603	382	583	9097	36	1	2.78	1	0	0	0	LOW
3445	quinoa	Chenopodium	Amaranthaceae	modestus	Atomoscelis	Phylini	Miridae	6296	6292	5747	2885	83	449	8249	2	1	50.00	22	0	0	0	LOW
3446	dumosus	Holodiscus	Rosaceae	nubilatus	Nonlygus	Mirini	Miridae	6296	8151	41126	41127	376	504	8857	95	2	2.11	7	0	0	0	LOW
3447	petiolaris	Helianthus	Asteraceae	shulli	Lygus	Mirini	Miridae	6296	8151	8152	40245	98	500	3922	1406	1	0.07	4	0	0	0	LOW
3448	indicus	Melilotus	Fabaceae	bispinosum	Hadronema	Orthotylini	Miridae	6296	6291	5912	1129	211	533	4042	83	1	1.20	1	0	0	0	LOW
3449	americanus	Ceanothus	Rhamnaceae	omnivagus	Neolygus	Mirini	Miridae	6296	8151	37464	67902	373	444	8578	120	1	0.83	1	0	0	0	LOW
3450	rigida	Pinus	Pinaceae	suspectus	Dichrooscytus	Mirini	Miridae	6296	8151	36459	67831	62	554	1262	47	1	2.13	1	0	0	0	LOW
3451	virginiana	Juniperus	Cupressaceae	repletus	Dichrooscytus	Mirini	Miridae	6296	8151	36459	55208	63	511	9378	115	28	24.35	11	0	0	0	HIGH
3452	alba	Quercus	Fagaceae	quercicola	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70358	68	571	635	67	7	10.45	3	0	0	0	MEDIUM
3453	vulgare	Leucanthemum	Asteraceae	brunneus	Plagiognathus	Phylini	Miridae	6296	6292	6132	342	98	4185	9389	331	2	0.60	1	0	0	0	LOW
3454	recta	Potentilla	Rosaceae	recticornis	Megaloceroea	Stenodemini	Miridae	6296	8158	8159	40180	376	564	9156	227	1	0.44	1	0	0	0	LOW
3455	lentago	Viburnum	Adoxaceae	viburni	Neolygus	Mirini	Miridae	6296	8151	37464	79686	74	620	5572	9	2	22.22	2	0	0	0	LOW
